BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,fips,state,county_name,state_name,latitude,longitude
201509,1,0,201509,20,0,100628,602334,WASHINGTON,53.0,2015,September,wildfire,Z,37,Northeast Mountains,OTX,01-SEP-15 00:00:00,PST-8,20-SEP-15 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"This complex of lightning caused wildfires burned 76,512 acres and cost over $37 million to suppress.","This complex of lightning caused wildfires burned 76,512 acres and cost over $37 million dollars to suppress.",53037,WA,Kittitas County,Washington,47.12,-120.68
201509,1,0,201509,20,0,100630,602337,WASHINGTON,53.0,2015,September,wildfire,Z,37,Northeast Mountains,OTX,01-SEP-15 00:00:00,PST-8,20-SEP-15 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"This human caused wildfire burned 63,972 acres and cost over $22 million dollars to suppress.","This human caused wildfire burned 63,972 acres and cost over $22 million dollars to suppress.",53037,WA,Kittitas County,Washington,47.12,-120.68
201509,1,0,201509,30,0,100631,602338,WASHINGTON,53.0,2015,September,wildfire,Z,37,Northeast Mountains,OTX,01-SEP-15 00:00:00,PST-8,30-SEP-15 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"This complex of lightning caused wildfires burned 26,068 acres and cots over $25 million dollars to suppress.","This complex of lightning caused wildfires burned 26,068 acres and cost over $25 million dollars to suppress.",53037,WA,Kittitas County,Washington,47.12,-120.68
201509,1,0,201509,30,0,100632,602339,WASHINGTON,53.0,2015,September,wildfire,Z,37,Northeast Mountains,OTX,01-SEP-15 00:00:00,PST-8,30-SEP-15 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Colville complex of wildfires consisted of three fires. Those three fires were the Marble Valley, Graves Mountain, and the Gold Hill Fire. Those fires burned 11,522 acres and cost well over one million dollars to contain/suppress.","The Colville complex of wildfires consisted of three fires. Those three fires were the Marble Valley, Graves Mountain, and the Gold Hill Fire. Those fires burned 11,522 acres and cost well over one million dollars to contain/suppress.",53037,WA,Kittitas County,Washington,47.12,-120.68
201609,1,0,201609,7,0,109615,655838,WASHINGTON,53.0,2016,September,wildfire,Z,37,NORTHEAST MOUNTAINS,OTX,01-SEP-16 00:00:00,PST-8,07-SEP-16 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Cayuse Mountain fire , a human caused wildfire initially located 7 miles southwest of Wellpinit, WA, grew to 18,116 acres before it was noted as contained on September 7,2016. The fire stated when the Hart fire (which stated the same day on August 21,2016 near Davenport, WA) jumped across the Spokane River.",Estimated costs associated with mitigation/suppression of the Cayuse Mountain fire was 3.8 million dollars. It was noted that 27 homes were lost between the two fires (the Cayuse fire and the Hart fire).,53037,WA,Kittitas County,Washington,47.12,-120.68
201608,21,0,201608,31,0,109618,655841,WASHINGTON,53.0,2016,August,wildfire,Z,37,NORTHEAST MOUNTAINS,OTX,21-AUG-16 00:00:00,PST-8,31-AUG-16 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Deep North Fire, initially located 25 miles northeast of Colville, WA, was a human caused wildfire. The size of the fire was noted to be 596 acres at containment.",Costs associated with suppression/mitigation of the Deep North Fire were noted to be 5.8 million dollars.,53037,WA,Kittitas County,Washington,47.12,-120.68
201608,21,0,201608,31,0,109614,655837,WASHINGTON,53.0,2016,August,wildfire,Z,37,NORTHEAST MOUNTAINS,OTX,21-AUG-16 00:00:00,PST-8,31-AUG-16 00:00:00,0,0,0,0,0.0,0.0,Other Federal Agency,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Cayuse Mountain fire , a human caused wildfire initially located 7 miles southwest of Wellpinit, WA, grew to 18,116 acres before it was noted as contained on September 7,2016. The fire stated when the Hart fire (which stated the same day on August 21,2016 near Davenport, WA) jumped across the Spokane River.",Estimated costs associated with mitigation/suppression of the Cayuse Mountain fire was 3.8 million dollars. It was noted that 27 homes were lost between the two fires (the Cayuse fire and the Hart fire).,53037,WA,Kittitas County,Washington,47.12,-120.68
200309,3,700,200309,30,1159,1162830,5336863,CALIFORNIA,6.0,2003,September,wildfire,C,23,HUMBOLDT,EKA,03-SEP-03 07:00:00,PST,30-SEP-03 11:59:00,0,0,0,0,0.0,0.0,PARK/FOREST SERVICE,22000.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,3.0,SW,WEOTT,3.0,SW,WEOTT,0.0,0.0,0.0,0.0,"Lightning sparked numerous fire across Humboldt, Trinity, and Mendocino Counties.  The fires grew rapidly in the dry, windy conditions.  Over 50 total fires were ignited.  By September 30, approximately 26,000 acres were burned.  The largest fire was the Honeydew/Canoe Complex near Weott with 22,000 acres burned at the end of the month.  The Loma Fire burned 3740 acres and was contained on September 22.  The Covelo Complex near Covelo burned 240 acres and was contained on September 12.  At the end of September, only the Honeydew/Canoe Complex was not yet fully contained.",Honeydew/Canoe Complex,6023,CA,Humboldt County,California,40.8,-123.8
200310,12,1508,200310,15,800,1163020,5337166,CALIFORNIA,6.0,2003,October,wildfire,C,93,SISKIYOU,MFR,12-OCT-03 15:08:00,PST,15-OCT-03 08:00:00,0,0,0,0,0.0,0.0,OFFICIAL NWS OBS.,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COUNTYWIDE,0.0,No direction,COUNTYWIDE,0.0,0.0,0.0,0.0,"A Red Flag Warning was issued at 1508 PDT on 10/12 and expired at 0730 PDT on 10/13 for expected dry and windy conditions in California fire weather zone 280 (western Siskiyou county).  The warning did not verify the night of 10/12-13/04, but the Slater Butte RAWS did meet warning criteria on the night of 10/13-14/03.",See below.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200310,24,700,200310,27,1500,1163021,5337167,CALIFORNIA,6.0,2003,October,wildfire,C,93,SISKIYOU,MFR,24-OCT-03 07:00:00,PST,27-OCT-03 15:00:00,0,0,0,0,0.0,0.0,OFFICIAL NWS OBS.,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COUNTYWIDE,0.0,No direction,COUNTYWIDE,0.0,0.0,0.0,0.0,A Red Flag Warning was issued for expected dry and windy conditions in California fire weather zone 280 (western Siskiyou county) effective at the above times.  This warning easily met criteria at the Slater Butte RAWS site.,See below.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200309,21,635,200309,23,610,1162223,5375291,CALIFORNIA,6.0,2003,September,wildfire,C,93,SISKIYOU,MFR,21-SEP-03 06:35:00,PST,23-SEP-03 06:10:00,0,0,0,0,0.0,0.0,OFFICIAL NWS OBS.,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COUNTYWIDE,0.0,No direction,COUNTYWIDE,0.0,0.0,0.0,0.0,"A Red Flag Warning was issued effective at the above times for Fire Weather zone 280, which covers Western Siskiyou county.  This warning verified at several RAWS stations in the area, including Slater Butte, Blue Ridge, and Collins Baldy.",See below.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200309,12,632,200309,14,1105,1162215,5374877,CALIFORNIA,6.0,2003,September,wildfire,C,93,SISKIYOU,MFR,12-SEP-03 06:32:00,PST,14-SEP-03 11:05:00,0,0,0,0,0.0,0.0,OFFICIAL NWS OBS.,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,COUNTYWIDE,0.0,No direction,COUNTYWIDE,0.0,0.0,0.0,0.0,"A Red Flag Warning was issued effective at the above times for fire weather zones 280, which includes western Siskiyou county.Strong offshore winds were expected.  The strong winds occurred on the first night...but relative humidity recoveries were high enough not to verify the warning in most areas.  The second night the winds abated but the recoveries were poor.The Slater Butte RAWS and the Collins Baldy RAWS verified the warning on both nights. This was a strong offshore event and a critical fire weather pattern, so the warning was justified as far as the fire weather agencies were concerned.",See below.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200406,16,1341,200406,19,1700,1172979,5406284,CALIFORNIA,6.0,2004,June,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,16-JUN-04 13:41:00,PST,19-JUN-04 17:00:00,0,0,0,0,0.0,0.0,PARK/FOREST SERVICE,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Source Fire in the Sierra National Forest 7 miles northeast of North Fork burned 385 acres and it cost $968K to battle. There were no injuries or structures lost.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200406,27,2300,200406,28,331,1172980,5406285,CALIFORNIA,6.0,2004,June,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,27-JUN-04 23:00:00,PST,28-JUN-04 03:31:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Rock fire located at Old Highway and White Rock Road in Catheys Valley in Mariposa County was of unknown origin and burned 100 acres in the early morning hours of the 28th. There were no injuries or structures lost. The cost to battle the fire was unreported.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200408,6,1227,200408,7,1700,1175956,5412091,CALIFORNIA,6.0,2004,August,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,06-AUG-04 12:27:00,PST,07-AUG-04 17:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Masonic Fire occurred 1 mile southwest of Mariposa and reached 120 acres. The cause of ignition was unknown and no cost was assigned to the fire. There were no injuries or structures lost.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200408,14,1239,200408,16,700,1175958,5412093,CALIFORNIA,6.0,2004,August,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,14-AUG-04 12:39:00,PST,16-AUG-04 07:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,"The Guadalupe Fire burned 130 acres 2 mile NE of Catheys Valley in Mariposa County. The cause of ignition was unknown. The cost to fight the fire was $138K, but no structures were lost nor did injuries occur.",6093,CA,Siskiyou County,California,41.583333333333,-122.5
200409,3,1200,200409,4,1700,1181619,5426013,CALIFORNIA,6.0,2004,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,03-SEP-04 12:00:00,PST,04-SEP-04 17:00:00,0,0,0,0,250000.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Bear Fire 5 miles south of Mariposa burned 416 acres and 5 structures (damage figure estimated). The cost to suppress this human origin fire was $1.4M. No fatalities or injuries occurred.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200409,12,1451,200409,15,700,1181615,5426009,CALIFORNIA,6.0,2004,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,12-SEP-04 14:51:00,PST,15-SEP-04 07:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,"The Old Highway Fire was a man-caused fire that burned 1347 acres in the S.Sierra Nevada Foothills at Mariposa. There were no fatalities, injuries, or structures lost. The cost to suppress the fire was $3M.",6093,CA,Siskiyou County,California,41.583333333333,-122.5
200409,8,955,200409,9,500,1181617,5426011,CALIFORNIA,6.0,2004,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,08-SEP-04 09:55:00,PST,09-SEP-04 05:00:00,0,0,0,0,0.0,0.0,PARK/FOREST SERVICE,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,"The Trimmer Fire burned 125 acres 25 miles northeast of Fresno. The fire was human in origin. No fatalities, injuries, or structures-lost occurred. The cost to suppress was unknown.",6093,CA,Siskiyou County,California,41.583333333333,-122.5
200507,25,1106,200507,27,1600,1195971,5466625,CALIFORNIA,6.0,2005,July,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,25-JUL-05 11:06:00,PST,27-JUL-05 16:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Quartz Fire was a human caused fire 2 miles east of Coarsegold in Madera County. It burned 550 acres but no injuries occurred or structures lost. The cost to battle the fire was $1.1M.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200509,20,1626,200509,21,700,1198472,5475531,CALIFORNIA,6.0,2005,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,20-SEP-05 16:26:00,PST,21-SEP-05 07:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The La Paloma Fire was lightning initiated during the early evening of the 20th. It burned 700 acres near Hornitos or about 17 miles west of Mariposa in the Southern Sierra Nevada foothills. There were no injuries nor structures lost from the fire.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200606,4,1500,200606,5,1700,1213249,5513894,CALIFORNIA,6.0,2006,June,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,04-JUN-06 15:00:00,PST,05-JUN-06 17:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Auberry Fire 9 miles north of Clovis in the Fresno County portion of the Southern Sierra Foothills was of unknown origin and burned approximately 400 acres before being contained. There were no injuries nor were there any structures lost. The cost to battle the fire was $500K.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200607,23,1830,200607,25,1700,1214600,5517630,CALIFORNIA,6.0,2006,July,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,23-JUL-06 18:30:00,PST,25-JUL-06 17:00:00,0,0,0,0,0.0,0.0,FIRE DEPT/RESCUE SQUAD,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,No entry,The Auberry Complex Fire was a human caused fire that burned 300 acres near Auberry in the S.Sierra Foothills of Fresno County. The cost to fight the fire was unknown but no injuries occurred nor were any structures lost.,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200809,11,2000,200809,17,1700,23431,137034,CALIFORNIA,6.0,2008,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,11-SEP-08 20:00:00,PST-8,17-SEP-08 17:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Cascadel wildfire was located in the Sierra National Forest. The ignition date was September 11 at 2000 PST. The cause was human, from target shooting. The location was 3 miles East-Northeast of North Fork in Madera County. The size was 280 acres. The wildfire was contained on September 17 at 1700 PST. There were no fatalities or properties damaged. The cost to containment was $3,100,000.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
200806,21,1400,200806,24,630,20343,121173,CALIFORNIA,6.0,2008,June,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,21-JUN-08 14:00:00,PST-8,24-JUN-08 06:30:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"June saw the fourth consecutive month of below-normal rainfall in the central California interior, as neither Fresno nor Bakersfield had any rain. While dry Junes are not uncommon (this was Bakersfield���s 72nd dry June, and Fresno���s 50th), the prospect of a dry June coming on the heels of the driest March-May on record for Bakersfield, and the 4th driest for Fresno, was a factor in Governor Schwarzenegger declaring a drought for the state on June 4th. In addition to the agricultural and hydrological impacts of the dry weather, the fire danger due to dried brush and other vegetation was high, and thunderstorms that moved through the state during the latter half of the month triggered numerous wildfires.||Bakersfield ended the 2007-2008 rain season (which runs from July 1st to June 30th) with a season total of only 2.38 inches, or 36.7 % of the normal of 6.49 inches. The past season was the 2nd driest on record, surpassed only by the 1933-34 season which saw only 2.21 inches. Fresno fared much better, due to an unseasonably wet December through February, but the rains ended abruptly in late February and the season ended with 8.40 inches. This was 74.8 % of Fresno���s normal of 11.23 inches.||The Mariposa Complex wildfire, CalFire, Merced-Madera-Mariposa Unit, ignited on June 21 at 1500 PDT. The cause was lightning. The location was in and around Mariposa in Mariposa County. The size was 2500 acres. This fire was contained on 6/24/08 at 0730 PDT. There were no fatalities or lost structures. Cost unknown.||The Oliver wildfire, CalFire, Merced-Madera-Mariposa Unit, ignited on June 21 at 1710 PDT. The cause was lightning. The location was North of Ponderosa Basin. The size was 2789 acres and the fire was finally contained on 7/5/08. No fatalities or lost structures. Cost to containment was $12,217,857.||The Silver Complex wildfire, Sierra NF, ignited on June 21 at 1710 PDT. The cause was lightning. The location was from Fishcamp, north to the Merced River Canyon. The size was 1,161 acres and the fire was contained on 7/3/08. No fatalities or lost structures. Cost to contain was $3,340,000.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201206,12,1143,201206,14,1700,66141,396677,CALIFORNIA,6.0,2012,June,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,12-JUN-12 11:43:00,PST-8,14-JUN-12 17:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Gaines wildfire occurred in the CalFire Merced-Madera-Mariposa Unit. The ignition date was 6/12/12 at 1243 PDT. The cause was unknown. The location was in Catheys Valley, Mariposa County, in the Southern Sierra foothills. The size was 1667 acres. Containment was reached on  6/14/12 at 1800 PDT. There were no fatalities or structures lost and the cost was $600,000.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201308,1,0,201308,31,2359,84490,510086,CALIFORNIA,6.0,2013,August,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,01-AUG-13 00:00:00,PST-8,31-AUG-13 23:59:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Aspen Fire was in the Sierra NF and the ignition was on 7/22/13.  The cause was lightning and the location was 7 Miles North-Northwest of Big Creek (Fresno County) and the size was 22,992 acres.  Containment was reached on 9/8/13 and the cost to containment was $32,289,100.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201306,16,0,201306,26,0,84499,510100,CALIFORNIA,6.0,2013,June,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,16-JUN-13 00:00:00,PST-8,26-JUN-13 00:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,The Carstens Wildfire was in the Sierra NF.  The ignition date was 6/16 and the cause was human - unattended campfire.  The location was 1 Mile North of Mid Pines (Mariposa County) and the size was 1708 acres.  Containment was reached on 6/26 and the cost to containment was $9.8 million.,No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201409,14,1336,201409,22,700,89634,539731,CALIFORNIA,6.0,2014,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,14-SEP-14 13:36:00,PST-8,22-SEP-14 07:00:00,0,4,0,0,0.0,0.0,State Official,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Courtney fire was located 3 miles East of Oakhurst in Madera County and burned toward the community of Bass Lake. The fire began on September 14, 2014 and burned 320 acres before being contained on September 22, 2014. The cause of the fire was under investigation, but is believed to be human caused. The fire resulted in evacuations of several hundred residents and visitors for several days. There were 30 residences, 19 outbuildings, 13 vehicles, and 4 recreational vehicles destroyed as well as 4 residences, 3 outbuildings and 2 vehicles damaged. Cost of containment was $4.4 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201407,26,1700,201407,31,2359,87691,529089,CALIFORNIA,6.0,2014,July,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,26-JUL-14 17:00:00,PST-8,31-JUL-14 23:59:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The El Portal wildfire began July 26, 2014 and was contained on August 4, 2014, 1 mile east of El Portal in Mariposa County. The fire burned 4689 acres, of which 1092 acres were in Yosemite National Park and 3597 acres in Stanislaus National Forest. The cause is under investigation. There were 2 structures lost and no fatalities. Cost of containment was $10.6 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201407,28,545,201407,31,2359,87694,529102,CALIFORNIA,6.0,2014,July,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,28-JUL-14 05:45:00,PST-8,31-JUL-14 23:59:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The French wildfire began July 28, 2014 and was contained on August 19, 2014, 18 miles east of Oakhurst in Madera County. The fire burned 13,837 acres. It was human caused.   There were no structures lost and no fatalities. Cost of containment was $21.4 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201408,1,0,201408,4,2000,88372,533014,CALIFORNIA,6.0,2014,August,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,01-AUG-14 00:00:00,PST-8,04-AUG-14 20:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The El Portal wildfire began July 26, 2014 and was contained on August 4, 2014, 1 mile east of El Portal in Mariposa County. The fire burned 4689 acres, of which 1092 acres were in Yosemite National Park and 3597 acres in Stanislaus National Forest. The cause is under investigation. There were 2 structures lost and no fatalities. Cost of containment was $10.6 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201408,18,1550,201408,25,1800,88375,533022,CALIFORNIA,6.0,2014,August,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,18-AUG-14 15:50:00,PST-8,25-AUG-14 18:00:00,0,0,0,0,0.0,0.0,State Official,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Junction wildfire started on August 18, 2014 and was contained on August 25, 2014. The fire was located 1 mile northwest of Oakhurst in Madera County. It burned 612 acres. There were 47 structures destroyed and 6 damaged. Many of the structures were outbuildings, motor homes and storage containers. There were no fatalities. The cost of containment was $4.9 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201408,1,0,201408,19,1800,88373,533017,CALIFORNIA,6.0,2014,August,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,01-AUG-14 00:00:00,PST-8,19-AUG-14 18:00:00,0,0,0,0,0.0,0.0,Park/Forest Service,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The French wildfire began July 28, 2014 and was contained on August 19, 2014, 18 miles east of Oakhurst in Madera County. The fire burned 13,837 acres. It was human caused. There were no structures lost and no fatalities. Cost of containment was $21.4 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
201409,5,1430,201409,12,900,89633,539730,CALIFORNIA,6.0,2014,September,wildfire,Z,93,S SIERRA FOOTHILLS,HNX,05-SEP-14 14:30:00,PST-8,12-SEP-14 09:00:00,0,3,0,0,0.0,0.0,State Official,0.0,No magnitude included,0.0,no tornado,0.0,0.0,No Cross Over,0.0,No Cross Over,0.0,No direction,No location,0.0,No direction,No location,0.0,0.0,0.0,0.0,"The Bridge Fire was located 10 miles East of Mariposa in Mariposa County. It began on September 5, 2014 and grew to 300 acres before being contained on September 12, 2014. There were no fatalities, 3 injuries to fire fighters, and no structures lost. Cost of containment was $5.4 million.",No entry,6093,CA,Siskiyou County,California,41.583333333333,-122.5
