county_state,population,positive_tests,deaths,latitude,longitude,deaths_per_100K,death_risk_index,cluster,hotspot
"Floyd County, Virginia",15749.0,32.0,1.0,36.94,-80.36,6.349609499015811,40.31754078999182,34.0,1.0
"Fluvanna County, Virginia",27270.0,173.0,8.0,37.84,-78.28,29.336266960029338,860.616559150109,44.0,1.0
"Franklin County, Virginia",56042.0,151.0,1.0,36.99,-79.88,1.784376003711502,3.18399772262143,34.0,1.0
"Frederick County, Virginia",89313.0,651.0,7.0,39.21,-78.26,7.837604827964574,61.4280494393336,44.0,1.0
"Giles County, Virginia",16720.0,23.0,0.0,37.32,-80.7,0.0,0.0,34.0,1.0
"Gloucester County, Virginia",37348.0,141.0,2.0,37.4,-76.52,5.35503909178537,28.676443674549482,9.0,1.0
"Goochland County, Virginia",23753.0,150.0,7.0,37.72,-77.93,29.469961689049807,868.4786419540634,44.0,1.0
"Grayson County, Virginia",15550.0,128.0,4.0,36.65,-81.23,25.723472668810288,661.6970461430299,81.0,0.0
"Greene County, Virginia",19819.0,134.0,2.0,38.3,-78.47,10.091326504869064,101.83487062787289,44.0,1.0
"Greensville County, Virginia",11336.0,417.0,9.0,36.67,-77.56,79.39308398023994,6303.261783893431,9.0,1.0
"Halifax County, Virginia",33911.0,130.0,1.0,36.77,-78.94,2.9488956385833505,8.695985487255907,34.0,1.0
"Hanover County, Virginia",107766.0,584.0,31.0,37.76,-77.49,28.766030102258597,827.4844878440477,9.0,1.0
"Henrico County, Virginia",330818.0,3541.0,180.0,37.55,-77.4,54.410582253686314,2960.511461185164,9.0,1.0
"Henry County, Virginia",50557.0,477.0,5.0,36.67,-79.88,9.88982732361493,97.80868449092047,34.0,1.0
"Highland County, Virginia",2190.0,3.0,0.0,38.35,-79.56,0.0,0.0,34.0,1.0
"Isle of Wight County, Virginia",37109.0,325.0,9.0,36.91,-76.71,24.25287666064836,588.202026316622,9.0,1.0
"James City County, Virginia",76523.0,538.0,16.0,37.31,-76.77,20.908746389974258,437.17567560026157,9.0,1.0
"King and Queen County, Virginia",7025.0,35.0,1.0,37.72,-76.9,14.234875444839856,202.6316789301047,9.0,1.0
"King George County, Virginia",26836.0,122.0,4.0,38.26,-77.15,14.905351021016546,222.169489059719,44.0,1.0
"King William County, Virginia",17148.0,77.0,2.0,37.7066,-77.08839,11.663167716351762,136.02948117974995,9.0,1.0
"Lancaster County, Virginia",10603.0,29.0,0.0,37.71,-76.41,0.0,0.0,9.0,1.0
"Lee County, Virginia",23423.0,91.0,1.0,36.71,-83.13,4.269307945182086,18.226990330794884,63.0,0.0
"Loudoun County, Virginia",413538.0,4995.0,110.0,39.09,-77.64,26.59973206815335,707.5457460975457,44.0,1.0
"Louisa County, Virginia",37591.0,165.0,2.0,37.99,-77.96,5.320422441541858,28.306894956462227,44.0,1.0
"Lunenburg County, Virginia",12196.0,55.0,1.0,36.95,-78.24,8.19940964250574,67.23031848561611,9.0,1.0
"Madison County, Virginia",13261.0,60.0,1.0,38.41,-78.28,7.540909433677701,56.86531508692934,44.0,1.0
"Mathews County, Virginia",8834.0,12.0,0.0,37.42,-76.28,0.0,0.0,9.0,1.0
"Mecklenburg County, Virginia",30587.0,303.0,32.0,36.68,-78.37,104.61960963808154,10945.262720824565,98.0,3.0
"Middlesex County, Virginia",10582.0,26.0,1.0,37.61,-76.51,9.45000945000945,89.3026786052679,9.0,1.0
"Montgomery County, Virginia",98535.0,273.0,3.0,37.17,-80.39,3.044603440401888,9.269610109307012,34.0,1.0
"Nelson County, Virginia",14930.0,32.0,0.0,37.79,-78.88,0.0,0.0,44.0,1.0
"New Kent County, Virginia",23091.0,115.0,1.0,37.51,-77.0,4.330691611450349,18.75488983348642,9.0,1.0
"Northampton County, Virginia",11710.0,292.0,28.0,37.3,-75.93,239.11187019641332,57174.48646882641,9.0,4.0
"Northumberland County, Virginia",12095.0,63.0,2.0,37.86,-76.38,16.535758577924764,273.4313117474124,9.0,1.0
"Nottoway County, Virginia",15232.0,172.0,9.0,37.14,-78.05,59.08613445378151,3491.1712846903465,9.0,1.0
"Orange County, Virginia",37051.0,207.0,3.0,38.24,-78.01,8.096947450811044,65.56055802119546,44.0,1.0
"Page County, Virginia",23902.0,330.0,24.0,38.61,-78.48,100.41000753075056,10082.169612325384,44.0,3.0
"Patrick County, Virginia",17608.0,108.0,3.0,36.68,-80.29,17.037710131758292,290.28356653381917,34.0,1.0
"Pittsylvania County, Virginia",60354.0,316.0,2.0,36.82,-79.4,3.313782019418763,10.981151272223094,34.0,1.0
"Powhatan County, Virginia",29652.0,122.0,4.0,37.55,-77.92,13.489815189531903,181.97511384772565,44.0,1.0
"Prince Edward County, Virginia",22802.0,323.0,9.0,37.22,-78.44,39.47022191035874,1557.898417652963,44.0,1.0
"Prince George County, Virginia",38353.0,329.0,2.0,37.19,-77.22,5.214715928349803,27.19326221338515,9.0,1.0
"Prince William County, Virginia",470335.0,8838.0,170.0,38.7,-77.48,36.144450232281244,1306.4212825938557,44.0,1.0
"Pulaski County, Virginia",34027.0,74.0,3.0,37.06,-80.71,8.816528051253416,77.73116687853835,34.0,1.0
"Rappahannock County, Virginia",7370.0,40.0,2.0,38.69,-78.17,27.137042062415198,736.4190518972916,44.0,1.0
"Richmond County, Virginia",9023.0,316.0,4.0,37.94,-76.72,44.331153718275516,1965.2511899933731,9.0,1.0
"Roanoke County, Virginia",94186.0,430.0,7.0,37.27,-80.08,7.432102435606141,55.23614661334273,34.0,1.0
"Rockbridge County, Virginia",22573.0,66.0,0.0,37.81,-79.45,0.0,0.0,34.0,1.0
"Rockingham County, Virginia",81948.0,890.0,17.0,38.52,-78.88,20.744862595792455,430.34932411830886,44.0,1.0
"Russell County, Virginia",26586.0,60.0,1.0,36.94,-82.1,3.7613781689611074,14.147965729937214,81.0,0.0
"Scott County, Virginia",21566.0,51.0,3.0,36.72,-82.6,13.910785495687657,193.50995310703408,63.0,0.0
"Shenandoah County, Virginia",43616.0,667.0,42.0,38.86,-78.57,96.2949376375642,9272.71501462238,44.0,3.0
"Smyth County, Virginia",30104.0,107.0,3.0,36.84,-81.53,9.965453095934096,99.31025540726246,81.0,0.0
"Southampton County, Virginia",17631.0,234.0,12.0,36.770833333333,-77.160555555556,68.0619363620895,4632.42718135712,9.0,1.0
"Spotsylvania County, Virginia",136215.0,1305.0,33.0,38.18,-77.65,24.226406783393898,586.9187856344739,44.0,1.0
"Stafford County, Virginia",152882.0,1243.0,7.0,38.41,-77.45,4.578694679556782,20.964444968601583,44.0,1.0
"Surry County, Virginia",6422.0,35.0,2.0,37.12,-76.89,31.142946122703208,969.8830932015948,9.0,1.0
"Sussex County, Virginia",11159.0,276.0,9.0,36.93,-77.26,80.65238820682858,6504.807723464981,9.0,1.0
"Tazewell County, Virginia",40595.0,87.0,0.0,37.13,-81.56,0.0,0.0,81.0,0.0
"Warren County, Virginia",40164.0,348.0,7.0,38.91,-78.21,17.42854297380739,303.7541101898509,44.0,1.0
"Washington County, Virginia",53740.0,170.0,4.0,36.72,-81.96,7.44324525493115,55.40189992505508,81.0,0.0
"Westmoreland County, Virginia",18015.0,193.0,2.0,38.11,-76.8,11.101859561476546,123.25128572274821,9.0,1.0
"Wise County, Virginia",37383.0,79.0,3.0,36.97,-82.62,8.025038118931064,64.40123681029664,63.0,0.0
"Wythe County, Virginia",28684.0,100.0,3.0,36.92,-81.09,10.45879235810905,109.38633759004028,34.0,1.0
"York County, Virginia",68280.0,301.0,3.0,37.22,-76.44,4.393673110720562,19.3043634038689,9.0,1.0
"Adams County, Washington",19983.0,374.0,3.0,46.99,-118.56,15.012760846719711,225.38298824080033,73.0,0.0
"Asotin County, Washington",22582.0,24.0,2.0,46.18,-117.19,8.85661146045523,78.43956656146693,73.0,0.0
"Benton County, Washington",204390.0,3636.0,110.0,46.25,-119.5,53.81867997455845,2896.450314203939,73.0,0.0
"Chelan County, Washington",77200.0,1060.0,11.0,47.88,-120.64,14.248704663212434,203.02558457945176,20.0,1.0
"Clallam County, Washington",77331.0,91.0,0.0,48.1125,-123.44083333333,0.0,0.0,20.0,1.0
"Clark County, Washington",488241.0,1780.0,42.0,45.77,-122.48,8.602309105544188,73.99972194732845,20.0,1.0
"Columbia County, Washington",3985.0,13.0,0.0,46.3,-117.92,0.0,0.0,73.0,0.0
"Cowlitz County, Washington",110593.0,426.0,5.0,46.19,-122.68,4.52108180445417,20.44018068256657,20.0,1.0
"Douglas County, Washington",43429.0,747.0,8.0,47.74,-119.69,18.420870846669278,339.3284827496701,73.0,0.0
"Ferry County, Washington",7627.0,12.0,0.0,48.47,-118.51,0.0,0.0,73.0,0.0
"Franklin County, Washington",95222.0,3386.0,47.0,46.54,-118.9,49.3583415597236,2436.2458815263376,73.0,0.0
"Garfield County, Washington",2225.0,2.0,0.0,46.43,-117.53,0.0,0.0,73.0,0.0
"Grant County, Washington",97733.0,1281.0,11.0,47.21,-119.47,11.25515434909396,126.67849942192868,73.0,0.0
"Grays Harbor County, Washington",75061.0,92.0,2.0,47.15,-123.83,2.6644995403738294,7.099557800652348,20.0,1.0
"Island County, Washington",85141.0,239.0,15.0,48.15,-122.58,17.61783394604245,310.38807295032564,20.0,1.0
"Jefferson County, Washington",32221.0,51.0,0.0,47.84,-123.58,0.0,0.0,20.0,1.0
"King County, Washington",2252782.0,15216.0,668.0,47.47,-121.84,29.652225559330642,879.2544806214214,20.0,3.0
"Kitsap County, Washington",271473.0,599.0,4.0,47.64,-122.65,1.4734430311670037,2.1710343660946076,20.0,1.0
"Kittitas County, Washington",47935.0,326.0,17.0,47.12,-120.68,35.464691770105354,1257.7443623485783,20.0,1.0
"Klickitat County, Washington",22425.0,100.0,3.0,45.87,-120.79,13.377926421404682,178.96891533651748,37.0,1.0
"Lewis County, Washington",80707.0,166.0,3.0,46.58,-122.4,3.717149689618001,13.8172018150272,20.0,1.0
"Lincoln County, Washington",10939.0,10.0,0.0,47.57,-118.41,0.0,0.0,73.0,0.0
"Mason County, Washington",66768.0,145.0,1.0,47.35,-123.18,1.4977234603402827,2.2431755636536703,20.0,1.0
"Okanogan County, Washington",42243.0,724.0,5.0,48.55,-119.75,11.836280567194564,140.09753766534766,73.0,0.0
"Pacific County, Washington",22471.0,33.0,2.0,46.56,-123.78,8.900360464598817,79.21641639979367,20.0,1.0
"Pend Oreille County, Washington",13724.0,36.0,0.0,48.53,-117.28,0.0,0.0,73.0,0.0
"Pierce County, Washington",904980.0,5344.0,134.0,47.05,-122.11,14.806957059824528,219.24597737148744,20.0,1.0
"San Juan County, Washington",17582.0,28.0,0.0,48.57,-122.97,0.0,0.0,20.0,1.0
"Skagit County, Washington",129205.0,784.0,21.0,48.48,-121.78,16.25324097364653,264.1678421474224,20.0,1.0
"Skamania County, Washington",12083.0,47.0,1.0,46.03,-121.91,8.276090374906893,68.49367189362651,20.0,1.0
"Snohomish County, Washington",822083.0,5741.0,197.0,48.04,-121.71,23.96351706579506,574.250150162651,20.0,1.0
"Spokane County, Washington",522798.0,3620.0,60.0,47.62,-117.4,11.476708021071238,131.71482700092088,73.0,0.0
"Stevens County, Washington",45723.0,82.0,1.0,48.4,-117.85,2.187083087286486,4.783332430694586,73.0,0.0
"Thurston County, Washington",290536.0,650.0,9.0,46.93,-122.83,3.097722829528871,9.595886728584356,20.0,1.0
"Wahkiakum County, Washington",4488.0,5.0,0.0,46.29,-123.43,0.0,0.0,20.0,1.0
"Walla Walla County, Washington",60760.0,412.0,4.0,46.23,-118.48,6.583278472679394,43.33955544884394,73.0,0.0
"Whatcom County, Washington",229247.0,904.0,48.0,48.83,-121.9,20.938114784490093,438.40465072848264,20.0,1.0
"Whitman County, Washington",50104.0,89.0,1.0,46.89,-117.52,1.9958486348395337,3.9834117731908303,73.0,0.0
"Yakima County, Washington",250873.0,10449.0,217.0,46.46,-120.74,86.49794916152794,7481.895209150272,37.0,3.0
"Barbour County, West Virginia",16441.0,29.0,1.0,39.13,-80.0,6.082355087890031,36.99504341518175,76.0,0.0
"Berkeley County, West Virginia",119171.0,645.0,11.0,39.47,-78.03,9.230433578639097,85.20090404966817,44.0,1.0
"Boone County, West Virginia",21457.0,76.0,0.0,38.02,-81.72,0.0,0.0,10.0,1.0
"Braxton County, West Virginia",13957.0,8.0,0.0,38.7,-80.73,0.0,0.0,76.0,0.0
"Brooke County, West Virginia",21939.0,60.0,1.0,40.27,-80.58,4.558092893933178,20.776210829724135,76.0,0.0
"Cabell County, West Virginia",91945.0,315.0,2.0,38.42,-82.24,2.175213442819077,4.731553521820821,10.0,1.0
"Calhoun County, West Virginia",7109.0,6.0,0.0,38.84,-81.12,0.0,0.0,76.0,0.0
"Clay County, West Virginia",8508.0,17.0,1.0,38.46,-81.07,11.753643629525152,138.1481385698772,76.0,0.0
"Doddridge County, West Virginia",8448.0,4.0,0.0,39.26,-80.7,0.0,0.0,76.0,0.0
"Fayette County, West Virginia",42406.0,126.0,5.0,38.03,-81.09,11.790784322973165,139.02259495086975,10.0,1.0
"Gilmer County, West Virginia",7823.0,16.0,0.0,38.92,-80.85,0.0,0.0,76.0,0.0
"Grant County, West Virginia",11568.0,68.0,0.0,39.1,-79.2,0.0,0.0,44.0,1.0
"Greenbrier County, West Virginia",34662.0,85.0,3.0,37.95,-80.45,8.655011251514628,74.9092197638448,34.0,1.0
"Hampshire County, West Virginia",23175.0,73.0,1.0,39.31,-78.61,4.314994606256742,18.619178452024777,44.0,1.0
"Hancock County, West Virginia",28810.0,97.0,0.0,40.52,-80.58,0.0,0.0,3.0,1.0
"Hardy County, West Virginia",13776.0,54.0,0.0,39.01,-78.86,0.0,0.0,44.0,1.0
"Harrison County, West Virginia",67256.0,183.0,1.0,39.29,-80.38,1.4868561912691804,2.2107413335154935,76.0,0.0
"Jackson County, West Virginia",28576.0,157.0,19.0,38.83,-81.67,66.48936170212765,4420.835219556359,10.0,1.0
"Jefferson County, West Virginia",57146.0,288.0,4.0,39.31,-77.86,6.9996150211738355,48.99461044464239,44.0,1.0
"Kanawha County, West Virginia",178124.0,798.0,20.0,38.34,-81.53,11.22813321057241,126.07097539435911,10.0,1.0
"Lewis County, West Virginia",15907.0,26.0,2.0,39.0,-80.51,12.573081033507261,158.08236667514,76.0,0.0
"Lincoln County, West Virginia",20409.0,61.0,0.0,38.18,-82.07,0.0,0.0,10.0,1.0
"Logan County, West Virginia",32019.0,133.0,3.0,37.83,-81.94,9.369436896842501,87.78634776391364,10.0,1.0
"McDowell County, West Virginia",17624.0,26.0,0.0,37.37,-81.65,0.0,0.0,10.0,1.0
"Marion County, West Virginia",56072.0,170.0,2.0,39.51,-80.24,3.5668426309031247,12.722366353627924,76.0,0.0
"Marshall County, West Virginia",30531.0,124.0,0.0,39.87,-80.67,0.0,0.0,76.0,0.0
"Mason County, West Virginia",26516.0,45.0,1.0,38.77,-82.02,3.771307889576105,14.222763197978974,10.0,1.0
"Mercer County, West Virginia",58758.0,138.0,3.0,37.41,-81.11,5.105687736138058,26.068047258950564,34.0,1.0
"Mineral County, West Virginia",26868.0,109.0,4.0,39.42,-78.94,14.887598630340927,221.64059297812904,44.0,1.0
"Mingo County, West Virginia",23424.0,121.0,2.0,37.73,-82.14,8.53825136612022,72.90173639105379,10.0,1.0
"Monongalia County, West Virginia",105612.0,896.0,5.0,39.63,-80.05,4.734310495019505,22.41369586325183,76.0,0.0
"Monroe County, West Virginia",13275.0,19.0,0.0,37.56,-80.54,0.0,0.0,34.0,1.0
"Morgan County, West Virginia",17884.0,26.0,0.0,39.56,-78.26,0.0,0.0,44.0,1.0
"Nicholas County, West Virginia",24496.0,31.0,1.0,38.2917015,-80.799328,4.082299150881776,16.665166357290072,76.0,0.0
"Ohio County, West Virginia",41411.0,248.0,4.0,40.1,-80.62,9.65926927627925,93.30148295167227,76.0,0.0
"Pendleton County, West Virginia",6969.0,37.0,1.0,38.68,-79.36,14.349261013057827,205.90129162086134,44.0,1.0
"Pleasants County, West Virginia",7460.0,8.0,0.0,39.37,-81.16,0.0,0.0,76.0,0.0
"Pocahontas County, West Virginia",8247.0,41.0,0.0,38.32,-80.01,0.0,0.0,76.0,0.0
"Preston County, West Virginia",33432.0,122.0,3.0,39.47,-79.67,8.973438621679827,80.52260069705517,76.0,0.0
"Putnam County, West Virginia",56450.0,159.0,0.0,38.51,-81.91,0.0,0.0,10.0,1.0
"Raleigh County, West Virginia",73361.0,172.0,1.0,37.78,-81.26,1.3631220948460354,1.858101845457444,10.0,1.0
"Randolph County, West Virginia",28695.0,207.0,0.0,38.78,-79.87,0.0,0.0,76.0,0.0
"Ritchie County, West Virginia",9554.0,3.0,0.0,39.18,-81.07,0.0,0.0,76.0,0.0
"Roane County, West Virginia",13688.0,14.0,1.0,38.72,-81.36,7.305669199298656,53.37280244958106,76.0,0.0
"Summers County, West Virginia",12573.0,6.0,0.0,37.66,-80.86,0.0,0.0,34.0,1.0
"Taylor County, West Virginia",16695.0,52.0,0.0,39.34,-80.05,0.0,0.0,76.0,0.0
"Tucker County, West Virginia",6839.0,9.0,0.0,39.1,-79.57,0.0,0.0,76.0,0.0
"Tyler County, West Virginia",8591.0,12.0,0.0,39.47,-80.88,0.0,0.0,76.0,0.0
"Upshur County, West Virginia",24176.0,38.0,0.0,38.9,-80.23,0.0,0.0,76.0,0.0
"Wayne County, West Virginia",39402.0,182.0,9.0,38.15,-82.43,22.84148012791229,521.7332144338121,10.0,1.0
"Webster County, West Virginia",8114.0,3.0,0.0,38.49,-80.43,0.0,0.0,76.0,0.0
"Wetzel County, West Virginia",15065.0,40.0,0.0,39.61,-80.64,0.0,0.0,76.0,0.0
"Wirt County, West Virginia",5821.0,6.0,0.0,39.02,-81.38,0.0,0.0,76.0,0.0
"Wood County, West Virginia",83518.0,233.0,4.0,39.21,-81.51,4.789386719030628,22.938225144426966,76.0,0.0
"Wyoming County, West Virginia",20394.0,20.0,1.0,37.61,-81.54,4.903402961655389,24.04336060437084,10.0,1.0
"Adams County, Wisconsin",20220.0,69.0,2.0,43.97,-89.77,9.891196834817013,97.83577482509409,95.0,0.0
"Ashland County, Wisconsin",15562.0,15.0,0.0,46.71,-90.56,0.0,0.0,30.0,1.0
"Barron County, Wisconsin",45244.0,228.0,3.0,45.42,-91.85,6.630713464768809,43.966361051866386,62.0,0.0
"Bayfield County, Wisconsin",15036.0,18.0,1.0,46.63,-91.18,6.650704974727321,44.23187666086274,62.0,0.0
"Brown County, Wisconsin",264542.0,3919.0,51.0,44.48,-87.99,19.27860226353471,371.6645052355657,95.0,0.0
"Buffalo County, Wisconsin",13031.0,41.0,2.0,44.38,-91.75,15.348016268897243,235.56160339033445,62.0,0.0
"Burnett County, Wisconsin",15414.0,13.0,1.0,45.87,-92.37,6.48760866744518,42.089066221909825,62.0,0.0
"Calumet County, Wisconsin",50089.0,236.0,2.0,44.08,-88.22,3.992892651081076,15.943191723057264,95.0,0.0
"Chippewa County, Wisconsin",64658.0,208.0,0.0,45.07,-91.28,0.0,0.0,62.0,0.0
"Clark County, Wisconsin",34774.0,168.0,7.0,44.73,-90.61,20.12998217058722,405.21618218815934,30.0,1.0
"Columbia County, Wisconsin",57532.0,213.0,1.0,43.47,-89.33,1.7381631092261696,3.021210994274785,95.0,0.0
"Crawford County, Wisconsin",16131.0,56.0,0.0,43.23,-90.93,0.0,0.0,23.0,1.0
"Dane County, Wisconsin",546695.0,4086.0,37.0,43.07,-89.42,6.767941905450023,45.80503763554649,95.0,0.0
"Dodge County, Wisconsin",87839.0,655.0,5.0,43.42,-88.71,5.692232379694668,32.40150946444442,95.0,0.0
"Door County, Wisconsin",27668.0,84.0,3.0,45.02,-87.01,10.842850946942317,117.5674166576079,67.0,0.0
"Douglas County, Wisconsin",43150.0,113.0,0.0,46.45,-91.91,0.0,0.0,62.0,0.0
"Dunn County, Wisconsin",45368.0,102.0,0.0,44.95,-91.9,0.0,0.0,62.0,0.0
"Eau Claire County, Wisconsin",104646.0,474.0,3.0,44.73,-91.29,2.866808095866063,8.2185886585232,62.0,0.0
"Florence County, Wisconsin",4295.0,7.0,0.0,45.85,-88.4,0.0,0.0,30.0,1.0
"Fond du Lac County, Wisconsin",103403.0,529.0,6.0,43.76,-88.49,5.802539578155373,33.669465556059535,95.0,0.0
"Forest County, Wisconsin",9004.0,58.0,4.0,45.67,-88.78,44.4247001332741,1973.553981931324,30.0,1.0
"Grant County, Wisconsin",51439.0,318.0,14.0,42.86,-90.71,27.216703279612744,740.7489374104831,23.0,1.0
"Green County, Wisconsin",36960.0,123.0,1.0,42.68,-89.6,2.705627705627706,7.320421281460243,95.0,0.0
"Green Lake County, Wisconsin",18913.0,52.0,0.0,43.81,-89.04,0.0,0.0,95.0,0.0
"Iowa County, Wisconsin",23678.0,62.0,0.0,43.0,-90.13,0.0,0.0,23.0,1.0
"Iron County, Wisconsin",5687.0,71.0,1.0,46.33,-90.26,17.583963425356075,309.19576974426013,30.0,1.0
"Jackson County, Wisconsin",20643.0,46.0,1.0,44.32,-90.81,4.844257133168629,23.466827172255144,23.0,1.0
"Jefferson County, Wisconsin",84769.0,544.0,5.0,43.02,-88.78,5.898382663473675,34.790918044766805,95.0,0.0
"Juneau County, Wisconsin",26687.0,119.0,1.0,43.92,-90.11,3.747142803612246,14.041079190663043,95.0,0.0
"Kenosha County, Wisconsin",169561.0,2427.0,52.0,42.58,-87.81,30.667429420680463,940.4912272724176,0.0,1.0
"Kewaunee County, Wisconsin",20434.0,109.0,2.0,44.59,-87.44,9.78760888714887,95.79728772779555,95.0,0.0
"La Crosse County, Wisconsin",118016.0,788.0,1.0,43.91,-91.11,0.8473427331887201,0.7179897074877305,23.0,1.0
"Lafayette County, Wisconsin",16665.0,103.0,0.0,42.66,-90.14,0.0,0.0,23.0,1.0
"Langlade County, Wisconsin",19189.0,43.0,1.0,45.216666666667,-89.0,5.211318984835062,27.157845561702338,30.0,1.0
"Lincoln County, Wisconsin",27593.0,60.0,0.0,45.33,-89.73,0.0,0.0,30.0,1.0
"Manitowoc County, Wisconsin",78981.0,287.0,1.0,44.15,-87.55,1.2661272964383838,1.6030783307863712,95.0,0.0
"Marathon County, Wisconsin",135692.0,547.0,5.0,44.9,-89.76,3.6848156118267843,13.577866093162399,30.0,1.0
"Marinette County, Wisconsin",40350.0,280.0,3.0,45.34,-88.0,7.434944237918216,55.27839582095328,30.0,1.0
"Marquette County, Wisconsin",15574.0,69.0,1.0,43.82,-89.39,6.420958006934635,41.228701726817995,95.0,0.0
"Menominee County, Wisconsin",4556.0,18.0,0.0,45.02,-88.7,0.0,0.0,30.0,1.0
"Milwaukee County, Wisconsin",945726.0,19248.0,438.0,43.0,-87.96713000000004,46.31362572246084,2144.9519275601865,95.0,3.0
"Monroe County, Wisconsin",46253.0,205.0,1.0,43.95,-90.62,2.1620219229022983,4.674338795110152,23.0,1.0
"Oconto County, Wisconsin",37930.0,164.0,0.0,44.99,-88.23,0.0,0.0,30.0,1.0
"Oneida County, Wisconsin",35595.0,81.0,0.0,45.7,-89.52,0.0,0.0,30.0,1.0
"Outagamie County, Wisconsin",187885.0,1061.0,12.0,44.41,-88.46,6.3868855949117815,40.79230760249162,95.0,0.0
"Ozaukee County, Wisconsin",89221.0,564.0,17.0,43.398475,-87.89357199999998,19.053810201634146,363.04768319989745,95.0,0.0
"Pepin County, Wisconsin",7287.0,40.0,0.0,44.6,-92.0,0.0,0.0,62.0,0.0
"Pierce County, Wisconsin",42754.0,164.0,0.0,44.72,-92.42,0.0,0.0,62.0,0.0
"Polk County, Wisconsin",43783.0,111.0,2.0,45.46,-92.44,4.567983007103214,20.86646875318372,62.0,0.0
"Portage County, Wisconsin",70772.0,337.0,0.0,44.48,-89.5,0.0,0.0,95.0,0.0
"Price County, Wisconsin",13351.0,19.0,0.0,45.68,-90.36,0.0,0.0,30.0,1.0
"Racine County, Wisconsin",196311.0,3095.0,77.0,42.78,-87.76,39.223477033890106,1538.4811506281046,95.0,0.0
"Richland County, Wisconsin",17252.0,25.0,4.0,43.38,-90.43,23.185717597959655,537.5775005323361,23.0,1.0
"Rock County, Wisconsin",163354.0,1477.0,26.0,42.67,-89.07,15.91635344099318,253.33030685861547,95.0,0.0
"Rusk County, Wisconsin",14178.0,14.0,1.0,45.48,-91.14,7.053180984624066,49.74736200186251,62.0,0.0
"Sauk County, Wisconsin",64442.0,347.0,3.0,43.43,-89.94,4.6553489959964,21.67227427452469,95.0,0.0
"Sawyer County, Wisconsin",16558.0,34.0,0.0,45.9,-91.14,0.0,0.0,62.0,0.0
"Shawano County, Wisconsin",40899.0,147.0,0.0,44.79,-88.76,0.0,0.0,30.0,1.0
"Sheboygan County, Wisconsin",115340.0,578.0,5.0,43.72,-87.66,4.335009537020982,18.792307686062866,95.0,0.0
"Taylor County, Wisconsin",20343.0,47.0,0.0,45.21,-90.5,0.0,0.0,30.0,1.0
"Trempealeau County, Wisconsin",29649.0,301.0,2.0,44.3,-91.35,6.745590070491417,45.502985399112404,23.0,1.0
"Vernon County, Wisconsin",30822.0,55.0,0.0,43.59,-90.83,0.0,0.0,23.0,1.0
"Vilas County, Wisconsin",22195.0,29.0,0.0,46.05,-89.51,0.0,0.0,30.0,1.0
"Walworth County, Wisconsin",103868.0,1179.0,21.0,42.67,-88.54,20.21796896060384,408.76626889194034,95.0,0.0
"Washburn County, Wisconsin",15720.0,21.0,0.0,45.9,-91.79,0.0,0.0,62.0,0.0
"Washington County, Wisconsin",136034.0,854.0,23.0,43.37,-88.23,16.907537821426995,285.86483518298434,95.0,0.0
"Waukesha County, Wisconsin",404198.0,3488.0,53.0,43.02,-88.31,13.112385514030253,171.9346538685504,95.0,0.0
"Waupaca County, Wisconsin",50990.0,350.0,14.0,44.48,-88.97,27.456363992939792,753.8519237128007,95.0,0.0
"Waushara County, Wisconsin",24443.0,99.0,0.0,44.11,-89.24,0.0,0.0,95.0,0.0
"Winnebago County, Wisconsin",171907.0,1014.0,17.0,44.06,-88.64,9.889067926262456,97.79366445023282,95.0,0.0
"Wood County, Wisconsin",72999.0,216.0,1.0,44.45,-90.04,1.3698817792024547,1.876576088990883,95.0,0.0
"Albany County, Wyoming",38880.0,84.0,0.0,41.65,-105.74,0.0,0.0,5.0,1.0
"Big Horn County, Wyoming",11790.0,35.0,0.0,44.53,-107.99,0.0,0.0,18.0,1.0
"Campbell County, Wyoming",46341.0,115.0,1.0,44.24,-105.55,2.1579163160052652,4.656602826881736,88.0,0.0
"Carbon County, Wyoming",14800.0,75.0,1.0,41.69,-106.93,6.756756756756757,45.65376186997809,5.0,1.0
"Converse County, Wyoming",13822.0,30.0,0.0,42.97,-105.5,0.0,0.0,88.0,0.0
"Crook County, Wyoming",7584.0,9.0,0.0,44.59,-104.56,0.0,0.0,88.0,0.0
"Fremont County, Wyoming",39261.0,468.0,10.0,43.03,-108.63,25.47056875780036,648.7498728458359,18.0,1.0
"Goshen County, Wyoming",13211.0,14.0,0.0,42.09,-104.36,0.0,0.0,88.0,0.0
"Hot Springs County, Wyoming",4413.0,19.0,0.0,43.71,-108.44,0.0,0.0,18.0,1.0
"Johnson County, Wyoming",8445.0,22.0,1.0,44.04,-106.59,11.841326228537596,140.2170068506524,88.0,0.0
"Laramie County, Wyoming",99500.0,456.0,3.0,41.32,-104.69,3.0150753768844223,9.090679528294741,5.0,1.0
"Lincoln County, Wyoming",19830.0,89.0,0.0,42.26,-110.7,0.0,0.0,51.0,0.0
"Natrona County, Wyoming",79858.0,215.0,1.0,42.97,-106.8,1.2522226952841293,1.5680616785846495,88.0,0.0
"Niobrara County, Wyoming",2356.0,2.0,0.0,43.05,-104.47,0.0,0.0,88.0,0.0
"Park County, Wyoming",29194.0,115.0,0.0,44.49,-109.56,0.0,0.0,18.0,1.0
